tp_rank,step_id,layer_id,queue_wait_us,address_build_us,address_npu_idle_us,address_npu_idle_pct,batch_copy_get_us,copy_npu_idle_us,copy_npu_idle_pct,layer_task_us,layer_task_npu_idle_us,layer_task_npu_idle_pct,model_wait_us,model_wait_npu_idle_us,model_wait_npu_idle_pct,debug_batch_copy_get_us,request_call_count,key_count
1,485,18,1448861,86911.17,84939.931,97.73189222973295,,,,313086.63,263082.629,84.02870125754013,240654.33,203681.177,84.63640650056037,212012,20,4500
1,485,19,1430309,93056.07,91274.174,98.08513727261423,,,,327322.09,277399.715,84.74824140344454,243722.9,206867.417,84.87812060335733,220574,20,4500
1,485,20,1444788,87681.28,85260.012,97.23855764879346,,,,304777.71,254962.138,83.65511309865803,231807.51,195027.546,84.13340275299969,203279,20,4500
1,485,21,844718,86618.01,84332.064,97.36088834181253,,,,311592.82,261910.446,84.05535339357306,235315.82,198826.513,84.49347476935465,207956,20,4500
1,485,22,837393,89286.47,86615.421,97.00845044047547,,,,314981.15,265377.886,84.2519896825572,237147.86,204024.201,86.03248665199847,211368,20,4500
1,485,23,830770,86660.08,84483.416,97.48827372418765,,,,306720.8,257691.398,84.01497322646523,234319.6,198214.18,84.59137861280064,206139,20,4500
1,485,24,834077,87640.9,85105.37,97.10691012985947,,,,317805.61,270301.68,85.052519997995,244554.63,211470.362,86.47162476539495,216150,20,4500
1,485,25,833575,87095.81,87006.189,99.89710067568119,,,,294811.32,248939.892,84.44041158256745,191524.8,157440.303,82.20361175158519,194045,20,4500
1,485,26,,,,,,,,,,,386.85,0.0,0.0,,,
1,486,0,,,,,,,,,,,34973.04,23710.003,67.79508730153285,,,
1,486,1,357,97870.0,86997.18,88.89054868703381,,,,316615.1,192076.655,60.665664714032914,232002.21,126556.925,54.54987907227263,203177,20,4500
1,486,2,318706,90125.33,90031.149,99.8954999665466,,,,304047.98,192656.999,63.36401215360814,229273.66,128706.797,56.13675683460543,200094,20,4500
1,486,3,624547,86617.13,86530.408,99.89987892695127,,,,306499.08,180662.63,58.943938755052706,235303.17,120315.742,51.13222316554426,206282,20,4500
1,486,4,819807,87721.48,87345.672,99.57158953542509,,,,311066.78,178159.683,57.27377349648201,233585.88,112616.571,48.212062732559005,209307,20,4500
1,486,5,819023,87316.61,87227.769,99.89825418096282,,,,305545.09,180007.472,58.91355413369594,228428.66,114091.845,49.94637932035323,204554,20,4500
1,486,6,823773,130510.24,31137.259,23.85809649878814,,,,356829.26,160778.064,45.05742158028185,320626.06,162788.115,50.77195378317034,212850,20,4500
1,486,7,872873,87185.47,86857.844,99.62421949437217,,,,309592.76,211566.884,68.33715491279575,238052.02,151938.142,63.82560500851873,208631,20,4500
