tp_rank,step_id,layer_id,queue_wait_us,address_build_us,address_npu_idle_us,address_npu_idle_pct,batch_copy_get_us,copy_npu_idle_us,copy_npu_idle_pct,layer_task_us,layer_task_npu_idle_us,layer_task_npu_idle_pct,model_wait_us,model_wait_npu_idle_us,model_wait_npu_idle_pct,debug_batch_copy_get_us,request_call_count,key_count
0,482,18,46705,9538.57,0.0,0.0,14893.7,0.0,0.0,36616.42,0.0,0.0,17785.17,0.0,0.0,15051,1,227
0,482,19,52245,9727.89,0.0,0.0,14847.16,0.0,0.0,35403.82,0.0,0.0,20585.48,0.0,0.0,14993,1,227
0,482,20,58862,9668.02,0.0,0.0,16450.15,0.0,0.0,36004.27,0.0,0.0,21091.51,0.0,0.0,16597,1,227
0,482,21,79121,9775.85,0.0,0.0,15252.33,0.0,0.0,34112.36,0.0,0.0,22349.58,0.0,0.0,15397,1,227
0,482,22,80696,9894.86,0.0,0.0,15084.58,0.0,0.0,28867.95,0.0,0.0,675.42,0.0,0.0,15229,1,227
0,482,23,73940,9559.63,0.0,0.0,14329.07,0.0,0.0,41430.79,0.0,0.0,25941.19,0.0,0.0,14485,1,227
0,482,24,79613,9790.86,0.0,0.0,14167.43,0.0,0.0,28455.6,0.0,0.0,679.82,0.0,0.0,14311,1,227
0,482,25,57183,9420.84,0.0,0.0,13793.78,0.0,0.0,28027.4,0.0,0.0,629.08,0.0,0.0,13937,1,227
0,482,26,,,,,,,,,,,659.21,0.0,0.0,,,
0,483,0,,,,,,,,,,,11552.32,9241.144,79.9938367358245,,,
0,483,1,574,10399.37,9015.884,86.69644411151829,15092.23,4837.125,32.05043257358257,32600.87,20520.652,62.94510545270724,22850.0,17221.499,75.36761050328226,15243,1,228
0,483,2,33439,9951.7,9951.7,100.0,15642.84,5142.572,32.87492552503254,29597.3,17481.812,59.06556341287889,688.47,0.0,0.0,15788,1,228
0,483,3,63281,9720.64,9488.956,97.61657668630872,15386.52,2883.084,18.737726269487833,29158.66,14971.34,51.34440334363788,646.67,0.0,0.0,15527,1,228
0,483,4,68906,9394.36,7064.552,75.19992846771892,14409.99,4775.189,33.13804520336239,27441.36,14213.841,51.797144893693314,770.42,0.0,0.0,14549,1,228
